,MLII,V5,symbol
341496,-0.28,-0.08,
341497,-0.28,-0.09,
341498,-0.29,-0.095,
341499,-0.285,-0.075,
341500,-0.285,-0.065,
341501,-0.265,-0.055,
341502,-0.255,-0.055,
341503,-0.265,-0.06,
341504,-0.275,-0.075,
341505,-0.28,-0.065,
341506,-0.265,-0.05,
341507,-0.26,-0.05,
341508,-0.255,-0.055,
341509,-0.245,-0.06,
341510,-0.255,-0.065,
341511,-0.26,-0.055,
341512,-0.25,-0.065,
341513,-0.25,-0.055,
341514,-0.24,-0.045,
341515,-0.25,-0.05,
341516,-0.26,-0.065,
341517,-0.265,-0.07,
341518,-0.26,-0.065,
341519,-0.255,-0.055,
341520,-0.245,-0.05,
341521,-0.255,-0.06,
341522,-0.27,-0.075,
341523,-0.265,-0.07,
341524,-0.26,-0.05,
341525,-0.26,-0.045,
341526,-0.255,-0.05,
341527,-0.265,-0.07,
341528,-0.275,-0.075,
341529,-0.28,-0.07,
341530,-0.28,-0.065,
341531,-0.27,-0.055,
341532,-0.275,-0.06,
341533,-0.28,-0.07,
341534,-0.285,-0.09,
341535,-0.295,-0.08,
341536,-0.285,-0.07,
341537,-0.28,-0.08,
341538,-0.27,-0.07,
341539,-0.28,-0.075,
341540,-0.285,-0.095,
341541,-0.29,-0.08,
341542,-0.28,-0.08,
341543,-0.28,-0.07,
341544,-0.29,-0.085,
341545,-0.29,-0.095,
341546,-0.295,-0.1,
341547,-0.305,-0.095,
341548,-0.3,-0.075,
341549,-0.29,-0.085,
341550,-0.285,-0.09,
341551,-0.305,-0.1,
341552,-0.31,-0.115,
341553,-0.32,-0.12,
341554,-0.315,-0.11,
341555,-0.31,-0.095,
341556,-0.305,-0.095,
341557,-0.315,-0.11,
341558,-0.325,-0.115,
341559,-0.315,-0.125,
341560,-0.315,-0.105,
341561,-0.315,-0.095,
341562,-0.295,-0.11,
341563,-0.305,-0.105,
341564,-0.32,-0.12,
341565,-0.33,-0.11,
341566,-0.325,-0.1,
341567,-0.31,-0.1,
341568,-0.31,-0.1,
341569,-0.32,-0.115,
341570,-0.32,-0.12,
341571,-0.33,-0.11,
341572,-0.32,-0.095,
341573,-0.315,-0.095,
341574,-0.315,-0.1,
341575,-0.325,-0.105,
341576,-0.335,-0.115,
341577,-0.325,-0.1,
341578,-0.33,-0.11,
341579,-0.32,-0.085,
341580,-0.31,-0.09,
341581,-0.31,-0.105,
341582,-0.32,-0.115,
341583,-0.325,-0.11,
341584,-0.32,-0.105,
341585,-0.315,-0.095,
341586,-0.31,-0.095,
341587,-0.31,-0.105,
341588,-0.32,-0.11,
341589,-0.32,-0.1,
341590,-0.31,-0.09,
341591,-0.32,-0.08,
341592,-0.325,-0.1,
341593,-0.33,-0.11,
341594,-0.33,-0.115,
341595,-0.34,-0.105,
341596,-0.325,-0.095,
341597,-0.315,-0.085,
341598,-0.305,-0.09,
341599,-0.32,-0.105,
341600,-0.315,-0.115,
341601,-0.32,-0.1,
341602,-0.315,-0.105,
341603,-0.305,-0.085,
341604,-0.3,-0.095,
341605,-0.295,-0.105,
341606,-0.295,-0.115,
341607,-0.285,-0.105,
341608,-0.275,-0.08,
341609,-0.255,-0.085,
341610,-0.235,-0.085,
341611,-0.24,-0.1,
341612,-0.25,-0.1,
341613,-0.25,-0.09,
341614,-0.245,-0.075,
341615,-0.215,-0.06,
341616,-0.2,-0.05,
341617,-0.205,-0.08,
341618,-0.21,-0.085,
341619,-0.22,-0.075,
341620,-0.22,-0.06,
341621,-0.215,-0.045,
341622,-0.215,-0.04,
341623,-0.23,-0.05,
341624,-0.245,-0.065,
341625,-0.25,-0.04,
341626,-0.24,-0.055,
341627,-0.23,-0.05,
341628,-0.23,-0.045,
341629,-0.25,-0.065,
341630,-0.255,-0.08,
341631,-0.24,-0.07,
341632,-0.205,-0.065,
341633,-0.21,-0.06,
341634,-0.23,-0.07,
341635,-0.255,-0.095,
341636,-0.28,-0.105,
341637,-0.29,-0.095,
341638,-0.3,-0.08,
341639,-0.315,-0.09,
341640,-0.335,-0.095,
341641,-0.345,-0.105,
341642,-0.37,-0.115,
341643,-0.37,-0.11,
341644,-0.345,-0.095,
341645,-0.335,-0.1,
341646,-0.345,-0.1,
341647,-0.355,-0.105,
341648,-0.36,-0.115,
341649,-0.375,-0.12,
341650,-0.38,-0.115,
341651,-0.375,-0.11,
341652,-0.38,-0.125,
341653,-0.375,-0.115,
341654,-0.39,-0.12,
341655,-0.39,-0.11,
341656,-0.38,-0.105,
341657,-0.385,-0.105,
341658,-0.38,-0.125,
341659,-0.375,-0.125,
341660,-0.375,-0.15,
341661,-0.39,-0.145,
341662,-0.385,-0.14,
341663,-0.39,-0.165,
341664,-0.41,-0.185,
341665,-0.45,-0.225,
341666,-0.49,-0.265,
341667,-0.52,-0.28,
341668,-0.54,-0.27,
341669,-0.58,-0.25,
341670,-0.65,-0.185,
341671,-0.655,-0.125,
341672,-0.625,-0.07,
341673,-0.565,0.015,
341674,-0.47,0.075,
341675,-0.38,0.12,
341676,-0.31,0.15,
341677,-0.235,0.17,
341678,-0.155,0.21,
341679,-0.05,0.29,
341680,0.11,0.36,
341681,0.315,0.445,
341682,0.525,0.485,
341683,0.7,0.445,
341684,0.805,0.285,N
341685,0.825,0.06,
341686,0.69,-0.11,
341687,0.4,-0.175,
341688,0.02,-0.175,
341689,-0.285,-0.17,
341690,-0.475,-0.17,
341691,-0.515,-0.17,
341692,-0.49,-0.15,
341693,-0.445,-0.155,
341694,-0.43,-0.15,
341695,-0.44,-0.15,
341696,-0.43,-0.16,
341697,-0.425,-0.16,
341698,-0.42,-0.16,
341699,-0.4,-0.145,
341700,-0.4,-0.15,
341701,-0.41,-0.16,
341702,-0.41,-0.16,
341703,-0.415,-0.165,
341704,-0.42,-0.16,
341705,-0.405,-0.15,
341706,-0.405,-0.145,
341707,-0.425,-0.16,
341708,-0.41,-0.16,
341709,-0.42,-0.17,
341710,-0.43,-0.155,
341711,-0.415,-0.165,
341712,-0.43,-0.16,
341713,-0.43,-0.175,
341714,-0.445,-0.17,
341715,-0.445,-0.175,
341716,-0.445,-0.16,
341717,-0.435,-0.155,
341718,-0.425,-0.16,
341719,-0.425,-0.165,
341720,-0.43,-0.175,
341721,-0.435,-0.175,
341722,-0.43,-0.155,
341723,-0.425,-0.14,
341724,-0.405,-0.16,
341725,-0.42,-0.16,
341726,-0.43,-0.17,
341727,-0.425,-0.165,
341728,-0.42,-0.16,
341729,-0.425,-0.155,
341730,-0.42,-0.165,
341731,-0.42,-0.165,
341732,-0.42,-0.185,
341733,-0.44,-0.19,
341734,-0.44,-0.18,
341735,-0.43,-0.155,
341736,-0.435,-0.165,
341737,-0.425,-0.19,
341738,-0.425,-0.18,
341739,-0.445,-0.175,
341740,-0.425,-0.175,
341741,-0.43,-0.155,
341742,-0.42,-0.18,
341743,-0.415,-0.185,
341744,-0.44,-0.2,
341745,-0.455,-0.195,
341746,-0.45,-0.185,
341747,-0.44,-0.17,
341748,-0.44,-0.17,
341749,-0.435,-0.18,
341750,-0.43,-0.19,
341751,-0.43,-0.195,
341752,-0.425,-0.195,
341753,-0.43,-0.185,
341754,-0.435,-0.19,
341755,-0.435,-0.21,
341756,-0.44,-0.225,
341757,-0.44,-0.215,
341758,-0.425,-0.21,
341759,-0.425,-0.195,
341760,-0.42,-0.205,
341761,-0.435,-0.23,
341762,-0.435,-0.245,
341763,-0.445,-0.245,
341764,-0.43,-0.235,
341765,-0.425,-0.23,
341766,-0.44,-0.245,
341767,-0.44,-0.26,
341768,-0.455,-0.275,
341769,-0.455,-0.275,
341770,-0.46,-0.28,
341771,-0.46,-0.27,
341772,-0.475,-0.28,
341773,-0.47,-0.3,
341774,-0.49,-0.305,
341775,-0.485,-0.29,
341776,-0.475,-0.295,
341777,-0.465,-0.29,
341778,-0.465,-0.295,
341779,-0.465,-0.305,
341780,-0.47,-0.305,
341781,-0.48,-0.305,
341782,-0.465,-0.27,
341783,-0.465,-0.275,
341784,-0.445,-0.27,
341785,-0.455,-0.28,
341786,-0.445,-0.285,
341787,-0.445,-0.275,
341788,-0.425,-0.245,
341789,-0.425,-0.23,
341790,-0.415,-0.225,
341791,-0.41,-0.22,
341792,-0.41,-0.22,
341793,-0.405,-0.195,
341794,-0.38,-0.19,
341795,-0.38,-0.175,
341796,-0.37,-0.17,
341797,-0.37,-0.17,
341798,-0.355,-0.175,
341799,-0.345,-0.17,
341800,-0.34,-0.16,
341801,-0.33,-0.14,
341802,-0.32,-0.16,
341803,-0.31,-0.165,
341804,-0.325,-0.16,
341805,-0.325,-0.16,
341806,-0.32,-0.145,
341807,-0.325,-0.135,
341808,-0.325,-0.145,
341809,-0.325,-0.155,
341810,-0.32,-0.155,
341811,-0.33,-0.16,
341812,-0.32,-0.15,
341813,-0.315,-0.14,
341814,-0.315,-0.135,
341815,-0.335,-0.145,
341816,-0.34,-0.16,
341817,-0.34,-0.16,
341818,-0.33,-0.15,
341819,-0.325,-0.135,
341820,-0.315,-0.135,
341821,-0.32,-0.145,
341822,-0.33,-0.16,
341823,-0.345,-0.165,
341824,-0.34,-0.16,
341825,-0.33,-0.145,
341826,-0.325,-0.15,
341827,-0.33,-0.16,
341828,-0.325,-0.155,
341829,-0.34,-0.15,
341830,-0.335,-0.15,
341831,-0.335,-0.14,
341832,-0.325,-0.155,
341833,-0.335,-0.16,
341834,-0.335,-0.17,
341835,-0.355,-0.17,
341836,-0.34,-0.155,
341837,-0.335,-0.15,
341838,-0.335,-0.16,
341839,-0.345,-0.175,
341840,-0.355,-0.18,
341841,-0.37,-0.19,
341842,-0.355,-0.175,
341843,-0.355,-0.175,
341844,-0.355,-0.18,
341845,-0.38,-0.175,
341846,-0.375,-0.205,
341847,-0.385,-0.19,
341848,-0.37,-0.19,
341849,-0.365,-0.18,
341850,-0.375,-0.17,
341851,-0.38,-0.18,
341852,-0.385,-0.195,
341853,-0.39,-0.18,
341854,-0.38,-0.18,
341855,-0.36,-0.17,
341856,-0.375,-0.19,
341857,-0.38,-0.19,
341858,-0.385,-0.205,
341859,-0.395,-0.2,
341860,-0.38,-0.19,
341861,-0.38,-0.185,
341862,-0.375,-0.19,
341863,-0.375,-0.2,
341864,-0.385,-0.21,
341865,-0.38,-0.21,
341866,-0.385,-0.21,
341867,-0.385,-0.2,
341868,-0.385,-0.195,
341869,-0.405,-0.2,
341870,-0.42,-0.22,
341871,-0.405,-0.19,
341872,-0.405,-0.19,
341873,-0.385,-0.185,
341874,-0.39,-0.19,
341875,-0.38,-0.21,
341876,-0.39,-0.21,
341877,-0.385,-0.205,
341878,-0.37,-0.19,
341879,-0.37,-0.195,
341880,-0.375,-0.19,
341881,-0.375,-0.19,
341882,-0.39,-0.195,
341883,-0.395,-0.2,
341884,-0.38,-0.185,
341885,-0.375,-0.19,
341886,-0.355,-0.18,
341887,-0.37,-0.2,
341888,-0.37,-0.215,
341889,-0.385,-0.205,
341890,-0.39,-0.195,
341891,-0.385,-0.185,
341892,-0.385,-0.195,
341893,-0.38,-0.2,
341894,-0.38,-0.215,
341895,-0.4,-0.21,
341896,-0.385,-0.19,
341897,-0.37,-0.195,
341898,-0.36,-0.2,
341899,-0.335,-0.2,
341900,-0.33,-0.21,
341901,-0.34,-0.205,
341902,-0.32,-0.195,
341903,-0.335,-0.185,
341904,-0.305,-0.185,
341905,-0.315,-0.2,
341906,-0.31,-0.19,
341907,-0.31,-0.19,
341908,-0.305,-0.17,
341909,-0.285,-0.16,
341910,-0.265,-0.155,
341911,-0.265,-0.165,
341912,-0.26,-0.185,
341913,-0.28,-0.18,
341914,-0.285,-0.165,
341915,-0.29,-0.155,
341916,-0.29,-0.16,
341917,-0.295,-0.155,
341918,-0.315,-0.15,
341919,-0.325,-0.155,
341920,-0.32,-0.14,
341921,-0.315,-0.15,
341922,-0.285,-0.16,
341923,-0.3,-0.17,
341924,-0.32,-0.19,
341925,-0.335,-0.175,
341926,-0.33,-0.17,
341927,-0.31,-0.16,
341928,-0.275,-0.17,
341929,-0.275,-0.175,
341930,-0.295,-0.195,
341931,-0.325,-0.19,
341932,-0.35,-0.2,
341933,-0.36,-0.19,
341934,-0.37,-0.195,
341935,-0.385,-0.22,
341936,-0.405,-0.225,
341937,-0.425,-0.22,
341938,-0.435,-0.205,
341939,-0.44,-0.19,
341940,-0.42,-0.2,
341941,-0.425,-0.215,
341942,-0.43,-0.22,
341943,-0.43,-0.215,
341944,-0.415,-0.21,
341945,-0.41,-0.2,
341946,-0.41,-0.215,
341947,-0.41,-0.215,
341948,-0.415,-0.225,
341949,-0.43,-0.235,
341950,-0.425,-0.205,
341951,-0.43,-0.21,
341952,-0.435,-0.21,
341953,-0.435,-0.215,
341954,-0.435,-0.22,
341955,-0.425,-0.24,
341956,-0.415,-0.22,
341957,-0.42,-0.205,
341958,-0.415,-0.23,
341959,-0.435,-0.25,
341960,-0.465,-0.26,
341961,-0.515,-0.285,
341962,-0.54,-0.29,
341963,-0.545,-0.275,
341964,-0.58,-0.2,
341965,-0.615,-0.115,
341966,-0.59,-0.02,
341967,-0.475,0.06,
341968,-0.32,0.1,
341969,-0.15,0.17,
341970,0.055,0.255,
341971,0.3,0.325,
341972,0.54,0.38,
341973,0.735,0.3,
341974,0.88,0.11,N
341975,0.845,-0.125,
341976,0.615,-0.29,
341977,0.24,-0.355,
341978,-0.15,-0.345,
341979,-0.42,-0.34,
341980,-0.525,-0.295,
341981,-0.54,-0.285,
341982,-0.55,-0.27,
341983,-0.555,-0.265,
341984,-0.545,-0.26,
341985,-0.52,-0.235,
341986,-0.485,-0.23,
341987,-0.465,-0.225,
341988,-0.47,-0.23,
341989,-0.475,-0.24,
341990,-0.47,-0.255,
341991,-0.47,-0.25,
341992,-0.47,-0.24,
341993,-0.455,-0.225,
341994,-0.46,-0.225,
341995,-0.47,-0.235,
341996,-0.47,-0.245,
341997,-0.485,-0.235,
341998,-0.48,-0.23,
341999,-0.475,-0.205,
342000,-0.475,-0.225,
342001,-0.48,-0.225,
342002,-0.475,-0.235,
342003,-0.48,-0.225,
342004,-0.485,-0.22,
342005,-0.48,-0.21,
342006,-0.46,-0.23,
342007,-0.475,-0.23,
342008,-0.475,-0.235,
342009,-0.475,-0.23,
342010,-0.48,-0.215,
342011,-0.47,-0.205,
342012,-0.45,-0.205,
342013,-0.45,-0.22,
342014,-0.46,-0.22,
342015,-0.46,-0.22,
342016,-0.46,-0.21,
342017,-0.455,-0.205,
342018,-0.46,-0.205,
342019,-0.47,-0.21,
342020,-0.485,-0.235,
342021,-0.49,-0.235,
342022,-0.475,-0.205,
342023,-0.465,-0.195,
342024,-0.455,-0.2,
342025,-0.47,-0.205,
342026,-0.47,-0.205,
342027,-0.485,-0.205,
342028,-0.475,-0.215,
342029,-0.47,-0.2,
342030,-0.475,-0.21,
342031,-0.46,-0.21,
342032,-0.46,-0.21,
342033,-0.485,-0.225,
342034,-0.46,-0.21,
342035,-0.465,-0.2,
342036,-0.465,-0.205,
342037,-0.47,-0.22,
342038,-0.475,-0.225,
342039,-0.485,-0.22,
342040,-0.475,-0.22,
342041,-0.47,-0.2,
342042,-0.47,-0.205,
342043,-0.47,-0.215,
342044,-0.465,-0.22,
342045,-0.475,-0.225,
342046,-0.475,-0.22,
342047,-0.475,-0.215,
342048,-0.465,-0.225,
342049,-0.475,-0.24,
342050,-0.48,-0.245,
342051,-0.485,-0.24,
342052,-0.48,-0.235,
342053,-0.485,-0.235,
342054,-0.48,-0.245,
342055,-0.49,-0.26,
342056,-0.5,-0.27,
342057,-0.505,-0.27,
342058,-0.49,-0.265,
342059,-0.48,-0.255,
342060,-0.47,-0.265,
342061,-0.485,-0.285,
342062,-0.5,-0.295,
342063,-0.51,-0.295,
342064,-0.51,-0.295,
342065,-0.5,-0.29,
342066,-0.505,-0.305,
342067,-0.52,-0.31,
342068,-0.53,-0.33,
342069,-0.525,-0.325,
342070,-0.525,-0.315,
342071,-0.52,-0.315,
342072,-0.52,-0.325,
342073,-0.525,-0.31,
342074,-0.535,-0.335,
342075,-0.55,-0.33,
342076,-0.535,-0.315,
342077,-0.52,-0.29,
342078,-0.52,-0.29,
342079,-0.52,-0.29,
342080,-0.51,-0.285,
342081,-0.5,-0.275,
342082,-0.47,-0.26,
342083,-0.445,-0.23,
342084,-0.435,-0.22,
342085,-0.425,-0.225,
342086,-0.42,-0.215,
342087,-0.41,-0.2,
342088,-0.395,-0.18,
342089,-0.37,-0.18,
342090,-0.36,-0.17,
342091,-0.355,-0.175,
342092,-0.355,-0.18,
342093,-0.36,-0.165,
342094,-0.34,-0.155,
342095,-0.325,-0.145,
342096,-0.32,-0.155,
342097,-0.32,-0.155,
342098,-0.325,-0.165,
342099,-0.33,-0.15,
342100,-0.315,-0.135,
342101,-0.315,-0.14,
342102,-0.31,-0.14,
342103,-0.335,-0.135,
342104,-0.335,-0.15,
342105,-0.345,-0.14,
342106,-0.325,-0.145,
342107,-0.315,-0.13,
342108,-0.315,-0.145,
342109,-0.31,-0.14,
342110,-0.325,-0.15,
342111,-0.325,-0.15,
342112,-0.315,-0.135,
342113,-0.31,-0.125,
342114,-0.3,-0.135,
342115,-0.3,-0.15,
342116,-0.31,-0.145,
342117,-0.32,-0.15,
342118,-0.32,-0.14,
342119,-0.32,-0.12,
342120,-0.31,-0.125,
342121,-0.31,-0.155,
342122,-0.31,-0.15,
342123,-0.33,-0.15,
342124,-0.315,-0.155,
342125,-0.31,-0.14,
342126,-0.315,-0.155,
342127,-0.325,-0.165,
342128,-0.33,-0.155,
342129,-0.335,-0.155,
342130,-0.33,-0.155,
342131,-0.32,-0.155,
342132,-0.32,-0.155,
342133,-0.325,-0.16,
342134,-0.345,-0.165,
342135,-0.345,-0.165,
342136,-0.32,-0.16,
342137,-0.32,-0.155,
342138,-0.32,-0.155,
342139,-0.33,-0.175,
342140,-0.33,-0.185,
342141,-0.33,-0.175,
342142,-0.325,-0.17,
342143,-0.32,-0.15,
342144,-0.325,-0.15,
342145,-0.315,-0.16,
342146,-0.33,-0.17,
342147,-0.34,-0.17,
342148,-0.335,-0.16,
342149,-0.33,-0.155,
342150,-0.32,-0.15,
342151,-0.325,-0.165,
342152,-0.345,-0.175,
342153,-0.35,-0.165,
342154,-0.35,-0.165,
342155,-0.34,-0.165,
342156,-0.33,-0.17,
342157,-0.335,-0.175,
342158,-0.34,-0.18,
342159,-0.345,-0.17,
342160,-0.34,-0.165,
342161,-0.325,-0.155,
342162,-0.315,-0.16,
342163,-0.315,-0.155,
342164,-0.33,-0.17,
342165,-0.34,-0.175,
342166,-0.325,-0.165,
342167,-0.305,-0.16,
342168,-0.315,-0.15,
342169,-0.315,-0.16,
342170,-0.32,-0.165,
342171,-0.335,-0.175,
342172,-0.345,-0.155,
342173,-0.34,-0.15,
342174,-0.32,-0.165,
342175,-0.33,-0.16,
342176,-0.335,-0.16,
342177,-0.335,-0.165,
342178,-0.33,-0.155,
342179,-0.32,-0.14,
342180,-0.305,-0.155,
342181,-0.315,-0.16,
342182,-0.315,-0.17,
342183,-0.335,-0.175,
342184,-0.32,-0.155,
342185,-0.31,-0.145,
342186,-0.3,-0.15,
342187,-0.305,-0.16,
342188,-0.31,-0.17,
342189,-0.315,-0.165,
342190,-0.3,-0.165,
342191,-0.29,-0.15,
342192,-0.27,-0.16,
342193,-0.25,-0.155,
342194,-0.26,-0.17,
342195,-0.265,-0.16,
342196,-0.255,-0.15,
342197,-0.235,-0.145,
342198,-0.23,-0.145,
342199,-0.23,-0.145,
342200,-0.23,-0.145,
342201,-0.225,-0.135,
342202,-0.215,-0.12,
342203,-0.21,-0.12,
342204,-0.195,-0.13,
342205,-0.225,-0.135,
342206,-0.22,-0.135,
342207,-0.23,-0.14,
342208,-0.23,-0.125,
342209,-0.23,-0.11,
342210,-0.22,-0.105,
342211,-0.235,-0.1,
342212,-0.24,-0.115,
342213,-0.235,-0.11,
342214,-0.23,-0.11,
342215,-0.215,-0.095,
342216,-0.195,-0.105,
342217,-0.215,-0.1,
342218,-0.235,-0.115,
342219,-0.23,-0.115,
342220,-0.22,-0.12,
342221,-0.18,-0.11,
342222,-0.175,-0.13,
342223,-0.205,-0.14,
342224,-0.25,-0.135,
342225,-0.285,-0.14,
342226,-0.275,-0.13,
342227,-0.285,-0.135,
342228,-0.285,-0.135,
342229,-0.31,-0.16,
342230,-0.325,-0.16,
342231,-0.34,-0.16,
342232,-0.335,-0.16,
342233,-0.33,-0.145,
342234,-0.33,-0.15,
342235,-0.325,-0.16,
342236,-0.35,-0.165,
342237,-0.345,-0.17,
342238,-0.345,-0.155,
342239,-0.33,-0.14,
342240,-0.32,-0.15,
342241,-0.325,-0.155,
342242,-0.34,-0.155,
342243,-0.34,-0.165,
342244,-0.335,-0.155,
342245,-0.335,-0.145,
342246,-0.33,-0.155,
342247,-0.33,-0.16,
342248,-0.335,-0.175,
342249,-0.335,-0.185,
342250,-0.34,-0.185,
342251,-0.345,-0.21,
342252,-0.365,-0.235,
342253,-0.425,-0.26,
342254,-0.465,-0.285,
342255,-0.485,-0.23,
342256,-0.51,-0.135,
342257,-0.535,0.0,
342258,-0.495,0.125,
342259,-0.355,0.23,
342260,-0.185,0.345,
342261,-0.005,0.455,
342262,0.24,0.575,
342263,0.535,0.685,
342264,0.815,0.71,
342265,1.04,0.62,
342266,1.12,0.375,N
342267,1.06,0.07,
342268,0.815,-0.14,
342269,0.425,-0.23,
342270,0.015,-0.235,
342271,-0.29,-0.21,
342272,-0.445,-0.215,
342273,-0.505,-0.21,
342274,-0.48,-0.19,
342275,-0.44,-0.175,
342276,-0.39,-0.175,
342277,-0.36,-0.18,
342278,-0.355,-0.195,
342279,-0.37,-0.2,
342280,-0.37,-0.19,
342281,-0.365,-0.185,
342282,-0.355,-0.195,
342283,-0.365,-0.19,
342284,-0.375,-0.2,
342285,-0.39,-0.205,
342286,-0.385,-0.195,
342287,-0.38,-0.185,
342288,-0.385,-0.19,
342289,-0.385,-0.19,
342290,-0.39,-0.205,
342291,-0.39,-0.2,
342292,-0.39,-0.195,
342293,-0.38,-0.19,
342294,-0.37,-0.195,
342295,-0.375,-0.195,
342296,-0.38,-0.205,
342297,-0.385,-0.21,
342298,-0.39,-0.19,
342299,-0.38,-0.18,
342300,-0.375,-0.19,
342301,-0.37,-0.195,
342302,-0.37,-0.2,
342303,-0.38,-0.2,
342304,-0.37,-0.19,
342305,-0.375,-0.175,
342306,-0.375,-0.175,
342307,-0.375,-0.19,
342308,-0.39,-0.2,
342309,-0.395,-0.205,
342310,-0.385,-0.19,
342311,-0.39,-0.18,
342312,-0.375,-0.185,
342313,-0.38,-0.19,
342314,-0.39,-0.195,
342315,-0.4,-0.2,
342316,-0.4,-0.18,
342317,-0.385,-0.175,
342318,-0.38,-0.185,
342319,-0.385,-0.185,
342320,-0.395,-0.21,
342321,-0.385,-0.205,
342322,-0.39,-0.195,
342323,-0.395,-0.19,
342324,-0.375,-0.195,
342325,-0.36,-0.21,
342326,-0.37,-0.205,
342327,-0.395,-0.21,
342328,-0.38,-0.215,
342329,-0.38,-0.195,
342330,-0.375,-0.205,
342331,-0.375,-0.205,
342332,-0.385,-0.22,
342333,-0.395,-0.225,
342334,-0.4,-0.22,
342335,-0.385,-0.215,
342336,-0.385,-0.235,
342337,-0.39,-0.23,
342338,-0.395,-0.245,
342339,-0.41,-0.245,
342340,-0.4,-0.25,
342341,-0.395,-0.24,
342342,-0.395,-0.26,
342343,-0.4,-0.27,
342344,-0.405,-0.28,
342345,-0.415,-0.285,
342346,-0.405,-0.275,
342347,-0.4,-0.27,
342348,-0.395,-0.28,
342349,-0.395,-0.29,
342350,-0.405,-0.3,
342351,-0.415,-0.305,
342352,-0.41,-0.305,
342353,-0.39,-0.29,
342354,-0.41,-0.295,
342355,-0.41,-0.305,
342356,-0.41,-0.32,
342357,-0.41,-0.32,
342358,-0.41,-0.3,
342359,-0.405,-0.305,
342360,-0.4,-0.29,
342361,-0.39,-0.3,
342362,-0.405,-0.29,
342363,-0.41,-0.28,
342364,-0.39,-0.275,
342365,-0.38,-0.255,
342366,-0.375,-0.22,
342367,-0.36,-0.245,
342368,-0.37,-0.235,
342369,-0.36,-0.205,
342370,-0.345,-0.18,
342371,-0.335,-0.16,
342372,-0.31,-0.165,
342373,-0.305,-0.16,
342374,-0.295,-0.155,
342375,-0.285,-0.15,
342376,-0.275,-0.13,
342377,-0.26,-0.115,
342378,-0.25,-0.115,
342379,-0.25,-0.12,
342380,-0.26,-0.13,
342381,-0.26,-0.13,
342382,-0.25,-0.115,
342383,-0.24,-0.095,
342384,-0.24,-0.09,
342385,-0.245,-0.105,
342386,-0.245,-0.11,
342387,-0.26,-0.12,
342388,-0.26,-0.105,
342389,-0.25,-0.095,
342390,-0.245,-0.095,
342391,-0.26,-0.1,
342392,-0.265,-0.11,
342393,-0.27,-0.105,
342394,-0.27,-0.085,
342395,-0.25,-0.095,
342396,-0.255,-0.105,
342397,-0.255,-0.11,
342398,-0.255,-0.11,
342399,-0.265,-0.115,
342400,-0.255,-0.105,
342401,-0.255,-0.105,
342402,-0.245,-0.115,
342403,-0.245,-0.1,
342404,-0.26,-0.115,
342405,-0.265,-0.115,
342406,-0.26,-0.11,
342407,-0.255,-0.1,
342408,-0.255,-0.115,
342409,-0.255,-0.115,
342410,-0.26,-0.13,
342411,-0.28,-0.14,
342412,-0.28,-0.115,
342413,-0.265,-0.105,
342414,-0.26,-0.115,
342415,-0.275,-0.13,
342416,-0.28,-0.145,
342417,-0.295,-0.135,
342418,-0.29,-0.135,
342419,-0.285,-0.12,
342420,-0.29,-0.125,
342421,-0.305,-0.135,
342422,-0.3,-0.155,
342423,-0.315,-0.155,
342424,-0.31,-0.15,
342425,-0.305,-0.14,
342426,-0.29,-0.14,
342427,-0.295,-0.15,
342428,-0.3,-0.15,
342429,-0.315,-0.155,
342430,-0.305,-0.15,
342431,-0.3,-0.145,
342432,-0.285,-0.15,
342433,-0.295,-0.16,
342434,-0.3,-0.17,
342435,-0.32,-0.16,
342436,-0.31,-0.155,
342437,-0.315,-0.14,
342438,-0.31,-0.15,
342439,-0.31,-0.165,
342440,-0.32,-0.17,
342441,-0.345,-0.17,
342442,-0.33,-0.16,
342443,-0.33,-0.15,
342444,-0.315,-0.155,
342445,-0.325,-0.16,
342446,-0.33,-0.17,
342447,-0.345,-0.18,
342448,-0.34,-0.165,
342449,-0.335,-0.16,
342450,-0.315,-0.155,
342451,-0.315,-0.15,
342452,-0.325,-0.17,
342453,-0.335,-0.175,
342454,-0.325,-0.165,
342455,-0.31,-0.165,
342456,-0.31,-0.155,
342457,-0.31,-0.16,
342458,-0.315,-0.165,
342459,-0.325,-0.16,
342460,-0.31,-0.15,
342461,-0.3,-0.135,
342462,-0.3,-0.16,
342463,-0.29,-0.16,
342464,-0.3,-0.185,
342465,-0.31,-0.17,
342466,-0.305,-0.16,
342467,-0.3,-0.14,
342468,-0.295,-0.155,
342469,-0.295,-0.16,
342470,-0.3,-0.165,
342471,-0.305,-0.18,
342472,-0.285,-0.16,
342473,-0.25,-0.15,
342474,-0.24,-0.155,
342475,-0.225,-0.16,
342476,-0.25,-0.165,
342477,-0.26,-0.155,
342478,-0.235,-0.14,
342479,-0.235,-0.13,
342480,-0.205,-0.135,
342481,-0.215,-0.13,
342482,-0.21,-0.13,
342483,-0.22,-0.13,
342484,-0.2,-0.125,
342485,-0.195,-0.115,
342486,-0.2,-0.115,
342487,-0.205,-0.115,
342488,-0.22,-0.115,
342489,-0.235,-0.11,
342490,-0.235,-0.11,
342491,-0.235,-0.095,
342492,-0.215,-0.105,
342493,-0.225,-0.11,
342494,-0.255,-0.105,
342495,-0.27,-0.12,
342496,-0.25,-0.11,
342497,-0.24,-0.105,
342498,-0.225,-0.115,
