,MLII,V1,symbol
360510,-0.315,-0.15,
360511,-0.315,-0.16,
360512,-0.32,-0.165,
360513,-0.335,-0.17,
360514,-0.325,-0.15,
360515,-0.315,-0.16,
360516,-0.31,-0.16,
360517,-0.32,-0.17,
360518,-0.325,-0.175,
360519,-0.335,-0.175,
360520,-0.315,-0.18,
360521,-0.305,-0.16,
360522,-0.29,-0.16,
360523,-0.295,-0.17,
360524,-0.305,-0.165,
360525,-0.325,-0.17,
360526,-0.32,-0.165,
360527,-0.31,-0.15,
360528,-0.295,-0.15,
360529,-0.295,-0.155,
360530,-0.3,-0.17,
360531,-0.31,-0.17,
360532,-0.32,-0.15,
360533,-0.32,-0.13,
360534,-0.32,-0.13,
360535,-0.305,-0.13,
360536,-0.3,-0.14,
360537,-0.305,-0.125,
360538,-0.31,-0.125,
360539,-0.29,-0.12,
360540,-0.295,-0.105,
360541,-0.3,-0.105,
360542,-0.3,-0.115,
360543,-0.31,-0.125,
360544,-0.315,-0.12,
360545,-0.31,-0.11,
360546,-0.3,-0.105,
360547,-0.305,-0.12,
360548,-0.3,-0.125,
360549,-0.305,-0.13,
360550,-0.315,-0.115,
360551,-0.305,-0.11,
360552,-0.29,-0.105,
360553,-0.29,-0.105,
360554,-0.295,-0.13,
360555,-0.315,-0.125,
360556,-0.31,-0.115,
360557,-0.305,-0.1,
360558,-0.295,-0.11,
360559,-0.305,-0.11,
360560,-0.3,-0.125,
360561,-0.31,-0.125,
360562,-0.32,-0.11,
360563,-0.32,-0.105,
360564,-0.325,-0.11,
360565,-0.32,-0.115,
360566,-0.31,-0.12,
360567,-0.325,-0.12,
360568,-0.325,-0.105,
360569,-0.32,-0.105,
360570,-0.305,-0.12,
360571,-0.31,-0.135,
360572,-0.32,-0.13,
360573,-0.33,-0.13,
360574,-0.325,-0.12,
360575,-0.32,-0.115,
360576,-0.315,-0.115,
360577,-0.315,-0.125,
360578,-0.325,-0.135,
360579,-0.34,-0.15,
360580,-0.32,-0.145,
360581,-0.305,-0.145,
360582,-0.31,-0.16,
360583,-0.305,-0.17,
360584,-0.31,-0.17,
360585,-0.335,-0.18,
360586,-0.325,-0.175,
360587,-0.32,-0.155,
360588,-0.33,-0.16,
360589,-0.31,-0.16,
360590,-0.315,-0.175,
360591,-0.33,-0.175,
360592,-0.33,-0.16,
360593,-0.33,-0.155,
360594,-0.33,-0.16,
360595,-0.325,-0.165,
360596,-0.325,-0.18,
360597,-0.335,-0.175,
360598,-0.32,-0.165,
360599,-0.325,-0.155,
360600,-0.325,-0.155,
360601,-0.315,-0.16,
360602,-0.315,-0.16,
360603,-0.335,-0.16,
360604,-0.33,-0.155,
360605,-0.325,-0.145,
360606,-0.305,-0.13,
360607,-0.31,-0.135,
360608,-0.32,-0.15,
360609,-0.33,-0.14,
360610,-0.34,-0.135,
360611,-0.325,-0.115,
360612,-0.31,-0.115,
360613,-0.315,-0.115,
360614,-0.31,-0.135,
360615,-0.325,-0.135,
360616,-0.33,-0.125,
360617,-0.315,-0.11,
360618,-0.305,-0.115,
360619,-0.32,-0.115,
360620,-0.315,-0.125,
360621,-0.32,-0.12,
360622,-0.32,-0.125,
360623,-0.31,-0.11,
360624,-0.295,-0.11,
360625,-0.29,-0.12,
360626,-0.305,-0.12,
360627,-0.3,-0.13,
360628,-0.295,-0.115,
360629,-0.27,-0.105,
360630,-0.26,-0.1,
360631,-0.245,-0.105,
360632,-0.24,-0.11,
360633,-0.27,-0.11,
360634,-0.27,-0.115,
360635,-0.255,-0.1,
360636,-0.24,-0.095,
360637,-0.245,-0.105,
360638,-0.245,-0.115,
360639,-0.24,-0.115,
360640,-0.225,-0.105,
360641,-0.205,-0.105,
360642,-0.185,-0.105,
360643,-0.165,-0.11,
360644,-0.145,-0.12,
360645,-0.15,-0.12,
360646,-0.16,-0.11,
360647,-0.175,-0.1,
360648,-0.165,-0.11,
360649,-0.175,-0.125,
360650,-0.185,-0.135,
360651,-0.22,-0.155,
360652,-0.215,-0.155,
360653,-0.21,-0.16,
360654,-0.21,-0.17,
360655,-0.215,-0.17,
360656,-0.225,-0.19,
360657,-0.23,-0.2,
360658,-0.225,-0.175,
360659,-0.22,-0.17,
360660,-0.23,-0.175,
360661,-0.25,-0.18,
360662,-0.28,-0.175,
360663,-0.295,-0.2,
360664,-0.305,-0.17,
360665,-0.29,-0.17,
360666,-0.29,-0.165,
360667,-0.305,-0.165,
360668,-0.32,-0.18,
360669,-0.33,-0.175,
360670,-0.325,-0.16,
360671,-0.31,-0.155,
360672,-0.3,-0.155,
360673,-0.3,-0.155,
360674,-0.31,-0.17,
360675,-0.32,-0.16,
360676,-0.33,-0.15,
360677,-0.315,-0.135,
360678,-0.325,-0.125,
360679,-0.32,-0.12,
360680,-0.325,-0.13,
360681,-0.32,-0.13,
360682,-0.33,-0.125,
360683,-0.305,-0.115,
360684,-0.3,-0.11,
360685,-0.3,-0.11,
360686,-0.32,-0.125,
360687,-0.345,-0.13,
360688,-0.375,-0.115,
360689,-0.395,-0.11,
360690,-0.425,-0.105,
360691,-0.435,-0.105,
360692,-0.405,-0.13,
360693,-0.285,-0.12,
360694,-0.065,-0.11,
360695,0.205,-0.12,
360696,0.52,-0.125,
360697,0.89,-0.145,
360698,1.17,-0.18,
360699,1.28,-0.22,
360700,1.13,-0.235,N
360701,0.83,-0.23,
360702,0.545,-0.205,
360703,0.365,-0.18,
360704,0.28,-0.14,
360705,0.22,-0.11,
360706,0.105,-0.075,
360707,-0.02,-0.085,
360708,-0.1,-0.105,
360709,-0.14,-0.11,
360710,-0.16,-0.11,
360711,-0.23,-0.13,
360712,-0.265,-0.115,
360713,-0.285,-0.11,
360714,-0.305,-0.115,
360715,-0.33,-0.115,
360716,-0.34,-0.12,
360717,-0.335,-0.135,
360718,-0.315,-0.135,
360719,-0.32,-0.13,
360720,-0.33,-0.155,
360721,-0.34,-0.17,
360722,-0.34,-0.17,
360723,-0.36,-0.18,
360724,-0.355,-0.17,
360725,-0.34,-0.16,
360726,-0.345,-0.155,
360727,-0.335,-0.17,
360728,-0.345,-0.175,
360729,-0.345,-0.18,
360730,-0.35,-0.175,
360731,-0.345,-0.15,
360732,-0.34,-0.16,
360733,-0.35,-0.16,
360734,-0.355,-0.17,
360735,-0.365,-0.165,
360736,-0.335,-0.165,
360737,-0.33,-0.16,
360738,-0.33,-0.165,
360739,-0.34,-0.16,
360740,-0.355,-0.17,
360741,-0.365,-0.165,
360742,-0.35,-0.15,
360743,-0.335,-0.14,
360744,-0.34,-0.125,
360745,-0.35,-0.14,
360746,-0.34,-0.14,
360747,-0.345,-0.135,
360748,-0.34,-0.13,
360749,-0.345,-0.12,
360750,-0.335,-0.125,
360751,-0.33,-0.12,
360752,-0.345,-0.125,
360753,-0.35,-0.125,
360754,-0.35,-0.115,
360755,-0.34,-0.1,
360756,-0.335,-0.12,
360757,-0.335,-0.125,
360758,-0.345,-0.13,
360759,-0.355,-0.13,
360760,-0.345,-0.1,
360761,-0.32,-0.105,
360762,-0.31,-0.1,
360763,-0.325,-0.12,
360764,-0.33,-0.12,
360765,-0.34,-0.12,
360766,-0.33,-0.125,
360767,-0.315,-0.11,
360768,-0.3,-0.125,
360769,-0.3,-0.115,
360770,-0.31,-0.125,
360771,-0.315,-0.125,
360772,-0.31,-0.125,
360773,-0.285,-0.105,
360774,-0.27,-0.12,
360775,-0.245,-0.115,
360776,-0.255,-0.125,
360777,-0.265,-0.125,
360778,-0.265,-0.125,
360779,-0.255,-0.1,
360780,-0.24,-0.11,
360781,-0.22,-0.11,
360782,-0.22,-0.12,
360783,-0.225,-0.135,
360784,-0.215,-0.125,
360785,-0.195,-0.125,
360786,-0.165,-0.155,
360787,-0.155,-0.165,
360788,-0.145,-0.18,
360789,-0.155,-0.185,
360790,-0.14,-0.175,
360791,-0.115,-0.16,
360792,-0.09,-0.17,
360793,-0.075,-0.165,
360794,-0.075,-0.19,
360795,-0.065,-0.19,
360796,-0.065,-0.19,
360797,-0.04,-0.17,
360798,-0.015,-0.17,
360799,-0.01,-0.18,
360800,-0.005,-0.195,
360801,-0.005,-0.19,
360802,0.02,-0.18,
360803,0.01,-0.175,
360804,0.03,-0.185,
360805,0.03,-0.18,
360806,0.05,-0.19,
360807,0.035,-0.18,
360808,0.045,-0.17,
360809,0.045,-0.155,
360810,0.05,-0.155,
360811,0.045,-0.145,
360812,0.035,-0.16,
360813,0.01,-0.155,
360814,-0.005,-0.14,
360815,-0.005,-0.135,
360816,-0.025,-0.135,
360817,-0.045,-0.125,
360818,-0.055,-0.135,
360819,-0.07,-0.14,
360820,-0.075,-0.14,
360821,-0.09,-0.12,
360822,-0.09,-0.125,
360823,-0.11,-0.115,
360824,-0.12,-0.135,
360825,-0.135,-0.135,
360826,-0.135,-0.115,
360827,-0.15,-0.11,
360828,-0.15,-0.115,
360829,-0.165,-0.12,
360830,-0.185,-0.135,
360831,-0.19,-0.135,
360832,-0.18,-0.12,
360833,-0.165,-0.11,
360834,-0.175,-0.115,
360835,-0.185,-0.12,
360836,-0.195,-0.125,
360837,-0.22,-0.125,
360838,-0.21,-0.115,
360839,-0.205,-0.1,
360840,-0.195,-0.11,
360841,-0.205,-0.115,
360842,-0.2,-0.12,
360843,-0.225,-0.125,
360844,-0.22,-0.115,
360845,-0.21,-0.115,
360846,-0.205,-0.12,
360847,-0.205,-0.115,
360848,-0.22,-0.13,
360849,-0.235,-0.12,
360850,-0.225,-0.12,
360851,-0.215,-0.13,
360852,-0.21,-0.15,
360853,-0.22,-0.16,
360854,-0.22,-0.185,
360855,-0.22,-0.17,
360856,-0.22,-0.17,
360857,-0.215,-0.16,
360858,-0.215,-0.17,
360859,-0.21,-0.165,
360860,-0.21,-0.17,
360861,-0.22,-0.175,
360862,-0.225,-0.175,
360863,-0.21,-0.16,
360864,-0.18,-0.17,
360865,-0.18,-0.175,
360866,-0.185,-0.17,
360867,-0.21,-0.175,
360868,-0.205,-0.165,
360869,-0.19,-0.16,
360870,-0.18,-0.165,
360871,-0.18,-0.16,
360872,-0.195,-0.17,
360873,-0.205,-0.165,
360874,-0.2,-0.155,
360875,-0.2,-0.14,
360876,-0.185,-0.145,
360877,-0.175,-0.14,
360878,-0.185,-0.15,
360879,-0.185,-0.145,
360880,-0.185,-0.135,
360881,-0.17,-0.125,
360882,-0.17,-0.12,
360883,-0.165,-0.125,
360884,-0.175,-0.135,
360885,-0.185,-0.14,
360886,-0.19,-0.13,
360887,-0.185,-0.11,
360888,-0.165,-0.11,
360889,-0.17,-0.12,
360890,-0.18,-0.13,
360891,-0.19,-0.13,
360892,-0.18,-0.135,
360893,-0.17,-0.12,
360894,-0.16,-0.115,
360895,-0.17,-0.115,
360896,-0.175,-0.125,
360897,-0.19,-0.125,
360898,-0.19,-0.115,
360899,-0.185,-0.115,
360900,-0.17,-0.12,
360901,-0.17,-0.135,
360902,-0.195,-0.13,
360903,-0.215,-0.135,
360904,-0.195,-0.125,
360905,-0.185,-0.12,
360906,-0.195,-0.125,
360907,-0.185,-0.125,
360908,-0.2,-0.135,
360909,-0.205,-0.135,
360910,-0.2,-0.125,
360911,-0.175,-0.115,
360912,-0.17,-0.11,
360913,-0.18,-0.12,
360914,-0.19,-0.135,
360915,-0.2,-0.13,
360916,-0.205,-0.125,
360917,-0.195,-0.115,
360918,-0.185,-0.13,
360919,-0.195,-0.14,
360920,-0.195,-0.17,
360921,-0.205,-0.18,
360922,-0.2,-0.175,
360923,-0.185,-0.175,
360924,-0.19,-0.175,
360925,-0.19,-0.175,
360926,-0.215,-0.18,
360927,-0.22,-0.18,
360928,-0.21,-0.17,
360929,-0.195,-0.165,
360930,-0.2,-0.17,
360931,-0.18,-0.175,
360932,-0.185,-0.185,
360933,-0.205,-0.18,
360934,-0.2,-0.17,
360935,-0.19,-0.165,
360936,-0.205,-0.165,
360937,-0.2,-0.16,
360938,-0.2,-0.17,
360939,-0.21,-0.18,
360940,-0.2,-0.16,
360941,-0.205,-0.15,
360942,-0.18,-0.15,
360943,-0.17,-0.155,
360944,-0.195,-0.15,
360945,-0.2,-0.145,
360946,-0.2,-0.13,
360947,-0.205,-0.125,
360948,-0.195,-0.14,
360949,-0.195,-0.125,
360950,-0.205,-0.13,
360951,-0.21,-0.13,
360952,-0.195,-0.115,
360953,-0.195,-0.115,
360954,-0.185,-0.11,
360955,-0.2,-0.115,
360956,-0.185,-0.125,
360957,-0.2,-0.115,
360958,-0.185,-0.12,
360959,-0.185,-0.115,
360960,-0.165,-0.11,
360961,-0.15,-0.115,
360962,-0.155,-0.12,
360963,-0.165,-0.12,
360964,-0.165,-0.11,
360965,-0.15,-0.1,
360966,-0.145,-0.11,
360967,-0.155,-0.105,
360968,-0.165,-0.13,
360969,-0.165,-0.115,
360970,-0.145,-0.115,
360971,-0.125,-0.1,
360972,-0.105,-0.1,
360973,-0.085,-0.115,
360974,-0.08,-0.115,
360975,-0.07,-0.12,
360976,-0.055,-0.11,
360977,-0.03,-0.085,
360978,-0.045,-0.11,
360979,-0.065,-0.11,
360980,-0.075,-0.12,
360981,-0.085,-0.13,
360982,-0.09,-0.115,
360983,-0.1,-0.11,
360984,-0.095,-0.13,
360985,-0.1,-0.135,
360986,-0.12,-0.15,
360987,-0.135,-0.175,
360988,-0.125,-0.175,
360989,-0.13,-0.17,
360990,-0.12,-0.17,
360991,-0.13,-0.18,
360992,-0.165,-0.18,
360993,-0.205,-0.19,
360994,-0.215,-0.19,
360995,-0.225,-0.175,
360996,-0.215,-0.18,
360997,-0.22,-0.185,
360998,-0.23,-0.19,
360999,-0.255,-0.19,
361000,-0.25,-0.19,
361001,-0.24,-0.17,
361002,-0.25,-0.18,
361003,-0.25,-0.175,
361004,-0.265,-0.185,
361005,-0.25,-0.18,
361006,-0.25,-0.18,
361007,-0.255,-0.165,
361008,-0.255,-0.165,
361009,-0.265,-0.155,
361010,-0.265,-0.17,
361011,-0.285,-0.155,
361012,-0.28,-0.165,
361013,-0.27,-0.135,
361014,-0.27,-0.14,
361015,-0.25,-0.145,
361016,-0.25,-0.14,
361017,-0.265,-0.15,
361018,-0.275,-0.14,
361019,-0.295,-0.13,
361020,-0.33,-0.125,
361021,-0.37,-0.135,
361022,-0.395,-0.14,
361023,-0.4,-0.15,
361024,-0.33,-0.145,
361025,-0.15,-0.12,
361026,0.11,-0.125,
361027,0.435,-0.125,
361028,0.765,-0.145,
361029,1.115,-0.15,
361030,1.44,-0.16,
361031,1.54,-0.18,N
361032,1.37,-0.21,
361033,1.005,-0.21,
361034,0.635,-0.2,
361035,0.395,-0.17,
361036,0.275,-0.12,
361037,0.235,-0.09,
361038,0.115,-0.095,
361039,-0.025,-0.11,
361040,-0.11,-0.125,
361041,-0.13,-0.12,
361042,-0.155,-0.13,
361043,-0.195,-0.125,
361044,-0.235,-0.13,
361045,-0.27,-0.135,
361046,-0.285,-0.145,
361047,-0.31,-0.16,
361048,-0.315,-0.15,
361049,-0.315,-0.135,
361050,-0.31,-0.135,
361051,-0.305,-0.145,
361052,-0.315,-0.155,
361053,-0.33,-0.165,
361054,-0.33,-0.175,
361055,-0.33,-0.165,
361056,-0.335,-0.185,
361057,-0.33,-0.19,
361058,-0.345,-0.195,
361059,-0.36,-0.2,
361060,-0.345,-0.195,
361061,-0.335,-0.19,
361062,-0.335,-0.19,
361063,-0.345,-0.195,
361064,-0.345,-0.19,
361065,-0.35,-0.195,
361066,-0.355,-0.19,
361067,-0.335,-0.175,
361068,-0.335,-0.19,
361069,-0.345,-0.18,
361070,-0.36,-0.2,
361071,-0.36,-0.195,
361072,-0.36,-0.185,
361073,-0.34,-0.18,
361074,-0.345,-0.18,
361075,-0.34,-0.17,
361076,-0.35,-0.185,
361077,-0.36,-0.165,
361078,-0.37,-0.16,
361079,-0.36,-0.145,
361080,-0.345,-0.14,
361081,-0.34,-0.14,
361082,-0.355,-0.15,
361083,-0.365,-0.16,
361084,-0.37,-0.15,
361085,-0.355,-0.135,
361086,-0.365,-0.13,
361087,-0.355,-0.135,
361088,-0.36,-0.15,
361089,-0.37,-0.15,
361090,-0.355,-0.145,
361091,-0.34,-0.14,
361092,-0.345,-0.135,
361093,-0.345,-0.14,
361094,-0.365,-0.16,
361095,-0.375,-0.145,
361096,-0.365,-0.15,
361097,-0.35,-0.14,
361098,-0.35,-0.13,
361099,-0.335,-0.14,
361100,-0.33,-0.155,
361101,-0.34,-0.16,
361102,-0.34,-0.155,
361103,-0.325,-0.14,
361104,-0.315,-0.135,
361105,-0.305,-0.14,
361106,-0.305,-0.16,
361107,-0.305,-0.15,
361108,-0.295,-0.135,
361109,-0.29,-0.135,
361110,-0.27,-0.14,
361111,-0.265,-0.155,
361112,-0.27,-0.16,
361113,-0.28,-0.16,
361114,-0.265,-0.15,
361115,-0.225,-0.14,
361116,-0.22,-0.16,
361117,-0.2,-0.17,
361118,-0.2,-0.18,
361119,-0.2,-0.2,
361120,-0.19,-0.2,
361121,-0.155,-0.2,
361122,-0.14,-0.21,
361123,-0.135,-0.21,
361124,-0.12,-0.22,
361125,-0.12,-0.22,
361126,-0.1,-0.22,
361127,-0.075,-0.2,
361128,-0.055,-0.2,
361129,-0.05,-0.205,
361130,-0.04,-0.215,
361131,-0.055,-0.22,
361132,-0.04,-0.21,
361133,-0.04,-0.21,
361134,-0.02,-0.215,
361135,0.005,-0.215,
361136,-0.01,-0.215,
361137,-0.02,-0.235,
361138,-0.025,-0.21,
361139,-0.015,-0.2,
361140,-0.01,-0.19,
361141,-0.02,-0.185,
361142,-0.05,-0.2,
361143,-0.075,-0.195,
361144,-0.08,-0.175,
361145,-0.085,-0.155,
361146,-0.085,-0.165,
361147,-0.12,-0.155,
361148,-0.14,-0.16,
361149,-0.165,-0.18,
361150,-0.18,-0.165,
361151,-0.19,-0.15,
361152,-0.19,-0.15,
361153,-0.21,-0.16,
361154,-0.24,-0.165,
361155,-0.25,-0.165,
361156,-0.265,-0.155,
361157,-0.27,-0.14,
361158,-0.27,-0.14,
361159,-0.27,-0.145,
361160,-0.285,-0.16,
361161,-0.295,-0.165,
361162,-0.305,-0.15,
361163,-0.305,-0.145,
361164,-0.3,-0.135,
361165,-0.31,-0.145,
361166,-0.31,-0.155,
361167,-0.335,-0.155,
361168,-0.32,-0.145,
361169,-0.34,-0.135,
361170,-0.33,-0.13,
361171,-0.315,-0.155,
361172,-0.33,-0.15,
361173,-0.35,-0.145,
361174,-0.35,-0.15,
361175,-0.33,-0.14,
361176,-0.33,-0.145,
361177,-0.34,-0.145,
361178,-0.35,-0.17,
361179,-0.37,-0.16,
361180,-0.355,-0.16,
361181,-0.35,-0.145,
361182,-0.345,-0.16,
361183,-0.34,-0.17,
361184,-0.35,-0.195,
361185,-0.36,-0.21,
361186,-0.35,-0.2,
361187,-0.34,-0.19,
361188,-0.335,-0.19,
361189,-0.35,-0.195,
361190,-0.355,-0.21,
361191,-0.37,-0.205,
361192,-0.35,-0.2,
361193,-0.345,-0.2,
361194,-0.36,-0.195,
361195,-0.345,-0.195,
361196,-0.345,-0.21,
361197,-0.35,-0.21,
361198,-0.35,-0.21,
361199,-0.335,-0.19,
361200,-0.335,-0.19,
361201,-0.315,-0.2,
361202,-0.345,-0.205,
361203,-0.355,-0.205,
361204,-0.335,-0.195,
361205,-0.325,-0.18,
361206,-0.315,-0.165,
361207,-0.32,-0.17,
361208,-0.31,-0.175,
361209,-0.34,-0.165,
361210,-0.35,-0.15,
361211,-0.325,-0.15,
361212,-0.315,-0.15,
361213,-0.32,-0.155,
361214,-0.32,-0.16,
361215,-0.355,-0.16,
361216,-0.35,-0.15,
361217,-0.32,-0.14,
361218,-0.31,-0.16,
361219,-0.315,-0.155,
361220,-0.325,-0.16,
361221,-0.335,-0.16,
361222,-0.345,-0.145,
361223,-0.335,-0.14,
361224,-0.325,-0.135,
361225,-0.34,-0.14,
361226,-0.345,-0.14,
361227,-0.35,-0.165,
361228,-0.345,-0.15,
361229,-0.34,-0.14,
361230,-0.335,-0.145,
361231,-0.34,-0.145,
361232,-0.34,-0.16,
361233,-0.355,-0.16,
361234,-0.355,-0.15,
361235,-0.335,-0.14,
361236,-0.345,-0.155,
361237,-0.335,-0.155,
361238,-0.34,-0.165,
361239,-0.355,-0.16,
361240,-0.34,-0.155,
361241,-0.34,-0.15,
361242,-0.34,-0.145,
361243,-0.35,-0.15,
361244,-0.365,-0.16,
361245,-0.37,-0.16,
361246,-0.36,-0.165,
361247,-0.355,-0.165,
361248,-0.335,-0.175,
361249,-0.335,-0.185,
361250,-0.345,-0.205,
361251,-0.36,-0.205,
361252,-0.36,-0.21,
361253,-0.35,-0.195,
361254,-0.335,-0.2,
361255,-0.35,-0.2,
361256,-0.36,-0.205,
361257,-0.36,-0.21,
361258,-0.355,-0.215,
361259,-0.35,-0.195,
361260,-0.345,-0.19,
361261,-0.35,-0.185,
361262,-0.345,-0.205,
361263,-0.355,-0.2,
361264,-0.345,-0.2,
361265,-0.345,-0.19,
361266,-0.35,-0.19,
361267,-0.345,-0.185,
361268,-0.35,-0.205,
361269,-0.36,-0.195,
361270,-0.35,-0.185,
361271,-0.345,-0.17,
361272,-0.34,-0.155,
361273,-0.34,-0.165,
361274,-0.335,-0.165,
361275,-0.36,-0.17,
361276,-0.355,-0.155,
361277,-0.35,-0.16,
361278,-0.34,-0.145,
361279,-0.345,-0.15,
361280,-0.345,-0.155,
361281,-0.36,-0.155,
361282,-0.33,-0.15,
361283,-0.33,-0.15,
361284,-0.33,-0.14,
361285,-0.33,-0.15,
361286,-0.335,-0.16,
361287,-0.335,-0.16,
361288,-0.34,-0.15,
361289,-0.31,-0.145,
361290,-0.305,-0.145,
361291,-0.3,-0.155,
361292,-0.3,-0.155,
361293,-0.3,-0.155,
361294,-0.29,-0.14,
361295,-0.28,-0.135,
361296,-0.265,-0.15,
361297,-0.265,-0.15,
361298,-0.27,-0.155,
361299,-0.28,-0.155,
361300,-0.29,-0.15,
361301,-0.27,-0.13,
361302,-0.25,-0.135,
361303,-0.22,-0.14,
361304,-0.21,-0.155,
361305,-0.2,-0.16,
361306,-0.18,-0.155,
361307,-0.17,-0.145,
361308,-0.165,-0.15,
361309,-0.195,-0.15,
361310,-0.2,-0.15,
361311,-0.22,-0.16,
361312,-0.23,-0.155,
361313,-0.225,-0.16,
361314,-0.225,-0.155,
361315,-0.225,-0.185,
361316,-0.225,-0.2,
361317,-0.24,-0.21,
361318,-0.245,-0.21,
361319,-0.245,-0.205,
361320,-0.25,-0.21,
361321,-0.25,-0.205,
361322,-0.265,-0.225,
361323,-0.31,-0.22,
361324,-0.32,-0.21,
361325,-0.32,-0.195,
361326,-0.335,-0.205,
361327,-0.335,-0.215,
361328,-0.345,-0.23,
361329,-0.35,-0.22,
361330,-0.36,-0.215,
361331,-0.345,-0.205,
361332,-0.345,-0.195,
361333,-0.335,-0.205,
361334,-0.35,-0.215,
361335,-0.37,-0.22,
361336,-0.365,-0.215,
361337,-0.36,-0.195,
361338,-0.355,-0.2,
361339,-0.35,-0.175,
361340,-0.355,-0.19,
361341,-0.375,-0.18,
361342,-0.38,-0.18,
361343,-0.36,-0.15,
361344,-0.34,-0.16,
361345,-0.34,-0.16,
361346,-0.35,-0.165,
361347,-0.37,-0.175,
361348,-0.375,-0.17,
361349,-0.385,-0.155,
361350,-0.42,-0.15,
361351,-0.46,-0.15,
361352,-0.48,-0.16,
361353,-0.455,-0.155,
361354,-0.335,-0.155,
361355,-0.115,-0.145,
361356,0.185,-0.135,
361357,0.54,-0.13,
361358,0.925,-0.155,
361359,1.255,-0.17,
361360,1.475,-0.185,
361361,1.455,-0.19,N
361362,1.22,-0.215,
361363,0.875,-0.23,
361364,0.56,-0.22,
361365,0.36,-0.18,
361366,0.3,-0.145,
361367,0.275,-0.115,
361368,0.17,-0.115,
361369,0.055,-0.12,
361370,-0.025,-0.15,
361371,-0.09,-0.155,
361372,-0.15,-0.155,
361373,-0.195,-0.15,
361374,-0.235,-0.15,
361375,-0.27,-0.145,
361376,-0.305,-0.15,
361377,-0.35,-0.16,
361378,-0.365,-0.165,
361379,-0.36,-0.145,
361380,-0.365,-0.15,
361381,-0.365,-0.16,
361382,-0.385,-0.18,
361383,-0.395,-0.185,
361384,-0.4,-0.19,
361385,-0.405,-0.185,
361386,-0.41,-0.195,
361387,-0.4,-0.2,
361388,-0.405,-0.22,
361389,-0.415,-0.215,
361390,-0.415,-0.21,
361391,-0.405,-0.195,
361392,-0.4,-0.2,
361393,-0.41,-0.215,
361394,-0.4,-0.22,
361395,-0.42,-0.215,
361396,-0.425,-0.205,
361397,-0.42,-0.205,
361398,-0.41,-0.2,
361399,-0.41,-0.205,
361400,-0.41,-0.205,
361401,-0.42,-0.215,
361402,-0.43,-0.2,
361403,-0.415,-0.19,
361404,-0.4,-0.2,
361405,-0.395,-0.2,
361406,-0.415,-0.19,
361407,-0.42,-0.18,
361408,-0.415,-0.185,
361409,-0.415,-0.165,
361410,-0.41,-0.16,
361411,-0.405,-0.165,
361412,-0.405,-0.17,
361413,-0.42,-0.165,
361414,-0.415,-0.155,
361415,-0.4,-0.15,
361416,-0.395,-0.15,
361417,-0.415,-0.16,
361418,-0.415,-0.165,
361419,-0.415,-0.165,
361420,-0.42,-0.16,
361421,-0.4,-0.145,
361422,-0.39,-0.15,
361423,-0.395,-0.155,
361424,-0.405,-0.16,
361425,-0.41,-0.165,
361426,-0.405,-0.15,
361427,-0.4,-0.145,
361428,-0.39,-0.15,
361429,-0.39,-0.15,
361430,-0.385,-0.17,
361431,-0.39,-0.175,
361432,-0.39,-0.155,
361433,-0.375,-0.145,
361434,-0.375,-0.15,
361435,-0.36,-0.16,
361436,-0.365,-0.16,
361437,-0.365,-0.17,
361438,-0.36,-0.16,
361439,-0.355,-0.16,
361440,-0.33,-0.155,
361441,-0.325,-0.155,
361442,-0.33,-0.17,
361443,-0.325,-0.175,
361444,-0.31,-0.155,
361445,-0.3,-0.145,
361446,-0.28,-0.165,
361447,-0.275,-0.16,
361448,-0.255,-0.165,
361449,-0.265,-0.165,
361450,-0.255,-0.165,
361451,-0.235,-0.16,
361452,-0.21,-0.165,
361453,-0.195,-0.185,
361454,-0.185,-0.205,
361455,-0.18,-0.215,
361456,-0.17,-0.21,
361457,-0.145,-0.195,
361458,-0.125,-0.205,
361459,-0.125,-0.21,
361460,-0.105,-0.225,
361461,-0.105,-0.23,
361462,-0.09,-0.215,
361463,-0.065,-0.205,
361464,-0.04,-0.205,
361465,-0.04,-0.2,
361466,-0.05,-0.22,
361467,-0.055,-0.22,
361468,-0.03,-0.21,
361469,-0.015,-0.205,
361470,0.01,-0.215,
361471,0.005,-0.2,
361472,0.01,-0.22,
361473,-0.005,-0.225,
361474,0.0,-0.22,
361475,0.005,-0.195,
361476,0.005,-0.2,
361477,0.0,-0.205,
361478,-0.015,-0.195,
361479,-0.03,-0.21,
361480,-0.055,-0.195,
361481,-0.065,-0.18,
361482,-0.075,-0.175,
361483,-0.08,-0.175,
361484,-0.105,-0.175,
361485,-0.13,-0.175,
361486,-0.145,-0.165,
361487,-0.155,-0.155,
361488,-0.17,-0.15,
361489,-0.19,-0.17,
361490,-0.2,-0.17,
361491,-0.235,-0.165,
361492,-0.255,-0.16,
361493,-0.255,-0.15,
361494,-0.25,-0.145,
361495,-0.265,-0.145,
361496,-0.265,-0.15,
361497,-0.285,-0.16,
361498,-0.29,-0.16,
361499,-0.28,-0.14,
361500,-0.285,-0.14,
361501,-0.295,-0.15,
361502,-0.3,-0.16,
361503,-0.315,-0.155,
361504,-0.3,-0.145,
361505,-0.285,-0.15,
361506,-0.3,-0.145,
361507,-0.295,-0.145,
361508,-0.315,-0.15,
361509,-0.33,-0.155,
361510,-0.315,-0.155,
361511,-0.31,-0.13,
361512,-0.3,-0.145,
